unit,airpol,airemsect,geo\time	2013 	2012 	2011 	2010 	2009 	2008 	2007 	2006 	2005 	2004 	2003 	2002 	2001 	2000 	1999 	1998 	1997 	1996 	1995 	1994 	1993 	1992 	1991 	1990 	1989 	1988 	1987 	1986 	1985 
THS_T,GHG,CRF_1A3B,DK	11145.82 	11364.13 	11903.39 	12201.49 	12280.89 	12997.49 	13317.11 	12714.74 	12345.23 	12253.15 	11947.72 	11495.88 	11370.33 	11354.52 	11469.05 	11326.35 	11139.99 	10926.82 	10749.67 	10653.89 	10153.15 	10026.42 	9848.65 	9426.47 	: 	: 	: 	: 	: 
THS_T,GHG,CRF_1A3B,EE	2137.09 	2177.64 	2135.58 	2063.21 	1990.52 	2159.59 	2254.72 	2125.73 	1980.45 	1912.84 	1850.78 	1927.34 	1846.2 	1505.83 	1516.3 	1645.61 	1618 	1496.67 	1449.22 	1480.46 	1151.56 	1034.43 	2068.54 	2280.41 	: 	: 	: 	: 	: 
THS_T,GHG,CRF_1A3B,EL	15950.88 	13886.74 	17570.84 	19316.8 	21409.76 	19567.78 	20298.85 	19403.36 	18806.49 	18613.86 	18489.98 	17448.37 	16838.26 	16477.81 	16397.82 	16078.2 	15297.37 	14930.79 	14246.86 	13781.93 	13567.68 	13235.48 	12913.86 	12050.59 	: 	: 	: 	: 	: 
THS_T,GHG,CRF_1A3B,ES	74670.84 	74261.91 	79875.3 	84240.44 	87473.47 	93586.99 	98863.62 	96042.48 	93246.9 	90740.37 	87635.98 	83854 	82060.17 	78734.2 	76721.33 	72907.17 	66457.2 	65715.98 	61654.55 	60796.08 	57624.49 	58130.45 	54411.31 	51458.85 	: 	: 	: 	: 	: 
THS_T,GHG,CRF_1A3B,EU15	720826.1 	718723.12 	749935.96 	758566.35 	761357.38 	781910.41 	805964.53 	803770.78 	803735.35 	811843.59 	800985.2 	797722.64 	787337.57 	777764.59 	776685.45 	760005.12 	737637.98 	728486.51 	713230.11 	703479.32 	699004.18 	690477.24 	665431.53 	651038.3 	: 	: 	: 	: 	: 
THS_T,GHG,CRF_1A3B,EU28	838920.52 	842193.02 	874939.22 	883787.92 	886910.1 	909736.88 	929490.52 	918190.26 	912210.29 	913961.89 	896245.4 	885969.22 	874343.85 	859213.66 	862276.36 	843320.02 	817413.23 	805216.43 	781760.69 	769595.12 	762646.67 	755358.43 	731467.51 	723148.96 	: 	: 	: 	: 	: 
THS_T,GHG,CRF_1A3B,FI	11314.52 	11385.92 	11625.01 	11810.56 	11361.93 	11911 	12459.89 	12082.86 	11940.24 	11912.41 	11567.39 	11402.95 	11192.64 	11009.23 	11104.88 	10905.7 	10805.67 	10324.31 	10383.88 	10537.39 	10218.36 	10698.59 	10740.44 	11066.62 	: 	: 	: 	: 	: 
THS_T,GHG,CRF_1A3B,FR	124292.08 	125032.12 	126622.03 	126779.21 	123750.74 	125172.86 	131625.14 	132734.89 	132967.37 	135073.01 	134745.61 	134857.04 	134010.52 	130789.06 	131355.7 	129358.52 	127322.28 	124921.38 	123733.71 	122424.17 	121529.98 	121356.66 	116789.8 	114297.2 	: 	: 	: 	: 	: 
THS_T,GHG,CRF_1A3B,HR	5439.06 	5359.46 	5534.5 	5677.55 	5865.93 	5855.21 	6054.62 	5641.78 	5304.27 	5163.22 	4968.85 	4574.89 	4328.64 	4285.67 	4249.23 	3963.5 	3828.45 	3433.85 	3120.14 	2961.86 	2736.04 	2552.53 	2661.38 	3585.17 	: 	: 	: 	: 	: 
THS_T,GHG,CRF_1A3B,HU	9802.6 	10403.77 	10899.03 	11352.48 	12459.56 	12549.31 	12579.45 	12192.95 	11370.92 	10448.73 	9957.7 	9484.41 	8904.8 	8434.4 	8452.8 	8007.96 	7154.36 	6727.68 	6732.16 	6734.37 	6906.97 	6873.25 	7041.56 	7854.5 	8184.9 	7732.97 	7619.42 	7237.84 	6693.32 
THS_T,GHG,CRF_1A3B,IE	10598.16 	10365.6 	10735.41 	10984.01 	11897.12 	13085.6 	13839.89 	13184.55 	12554.99 	11858.08 	11205.34 	11034.23 	10830.81 	10366.01 	9317.14 	8659.84 	7297.86 	6888.96 	5887.17 	5657.61 	5403.41 	5411.01 	4975.78 	4785.98 	: 	: 	: 	: 	: 
THS_T,GHG,CRF_1A3B,IS	810.98 	796.06 	800.68 	821.08 	867.43 	866.68 	916.33 	887.14 	773.49 	743.27 	706.76 	625.66 	617.16 	610.9 	598.13 	573.47 	564.95 	534.28 	551.86 	565.52 	555.05 	561.26 	544.59 	526.56 	: 	: 	: 	: 	: 
THS_T,GHG,CRF_1A3B,IT	96587.91 	98718.4 	110388.23 	110575.75 	112002.39 	116170.07 	121299.56 	120900.97 	119704.68 	121522.46 	119496.6 	118491.48 	116374.41 	113707.47 	113699.81 	112275.21 	108690.96 	106930.56 	106155.91 	103804.48 	103761.46 	101707.45 	97245.75 	95167.25 	: 	: 	: 	: 	: 
THS_T,GHG,CRF_1A3B,LT	4128.72 	4100.03 	4098.54 	4133.58 	4030.83 	4872.21 	4897.9 	4152.06 	3898.3 	3672.43 	3340.21 	3293.58 	3190.32 	2909.74 	3303.54 	3707.7 	3503.97 	3106.78 	2819.9 	2109.25 	2809.85 	3785.26 	5915.67 	5334.35 	: 	: 	: 	: 	: 
THS_T,GHG,CRF_1A3B,LU	6298.17 	6460.14 	6769.28 	6387.3 	6035.23 	6557.71 	6468.01 	6751.66 	7076.25 	6701.56 	5744.41 	5183.41 	4997.6 	4767.3 	4120.42 	3892.03 	3729.16 	3509.16 	3399.79 	3577.44 	3516.81 	3482.65 	3173.32 	2659.86 	: 	: 	: 	: 	: 
THS_T,GHG,CRF_1A3B,LV	2544.92 	2497.6 	2614.58 	3000.39 	2912.7 	3348.59 	3568.56 	3149.77 	2803.77 	2679.95 	2547.43 	2434.41 	2365.89 	1975.58 	1770.02 	1771.17 	1774.33 	1795.94 	1831.75 	1946.73 	2032.01 	2061.28 	2260.01 	2436.17 	: 	: 	: 	: 	: 
THS_T,GHG,CRF_1A3B,MT	499.18 	504.18 	520.94 	520.76 	497.35 	494.08 	490.89 	488.72 	498.2 	492.46 	514.88 	519.73 	521.36 	499.09 	485.37 	480.39 	467.32 	452.82 	433.74 	422.82 	447.65 	385.02 	362.77 	340.51 	: 	: 	: 	: 	: 
THS_T,GHG,CRF_1A3B,NL	31687.03 	32826.09 	34010.24 	33779.04 	33223.49 	34621.76 	34339.17 	34695.51 	33766.2 	33714.78 	33320.22 	32755.4 	32082.27 	31582.15 	31243.64 	30412.64 	29715.56 	29381.64 	28627.33 	28091.35 	27639.73 	27046.69 	25800.12 	25557.93 	: 	: 	: 	: 	: 
THS_T,GHG,CRF_1A3B,PL	42638.51 	45604.05 	47585.35 	47009.53 	44425.27 	43579.93 	41660.24 	37534.02 	33907.4 	31650.81 	27967.2 	25715.8 	26662.59 	26921.6 	30821.72 	28160.93 	26662.32 	25091.83 	22471.36 	21708.07 	20687.66 	21109.29 	20280.98 	18722.18 	22528.88 	21098.3 	: 	: 	: 
THS_T,GHG,CRF_1A3B,PT	14846.34 	15075.83 	16588.03 	17856.22 	18062.66 	18141.28 	18403.8 	18784.41 	18711.26 	18932.58 	19002.52 	19079.58 	18611.42 	18297.15 	16768.28 	15927.56 	14186.06 	13415.07 	12699.92 	12011.35 	11350.38 	10826.54 	9951.67 	9329.62 	: 	: 	: 	: 	: 
THS_T,GHG,CRF_1A3B,RO	14219.07 	14327.97 	13255.16 	13073.91 	14170.75 	13881.53 	12350.82 	11473.36 	11888.97 	12521.14 	12054.49 	11197.24 	11030.67 	8451.78 	8064.54 	9852.37 	10058.67 	10427.03 	7195.32 	7851.46 	7184.89 	8583.05 	8721.94 	10682.84 	8998.9 	: 	: 	: 	: 
THS_T,GHG,CRF_1A3B,SE	17108.49 	17615.56 	18551.57 	18976.03 	18806.56 	19176.34 	19681.34 	19361.45 	19426.42 	19238.52 	18923.28 	18745.12 	18283.62 	18112.39 	18255.4 	17970.81 	17920.67 	17923.03 	18122.75 	18095.88 	17620.79 	18409.27 	17612.86 	17705.15 	: 	: 	: 	: 	: 
THS_T,GHG,CRF_1A3B,SI	5422.09 	5727.3 	5653.13 	5216.5 	5277.96 	6107.55 	5184.26 	4603.3 	4383.38 	4109.89 	3960.25 	3818.59 	3935.84 	3811.92 	3663.76 	3855.04 	4480.02 	4411.5 	3772.47 	3399.79 	3050.33 	2599.66 	2498.25 	2659.39 	2452.64 	2423.01 	2241.31 	1950.54 	: 
THS_T,GHG,CRF_1A3B,SK	6251.81 	6475.04 	6284.26 	6535.08 	6068.97 	6584.5 	6380.67 	5717.89 	6133.95 	5172.38 	4911.38 	4770.5 	4631.43 	4068.18 	4555.5 	4655.34 	4355.22 	4171.84 	4114.55 	3880.32 	3621.76 	3612.42 	3893.52 	4588.53 	: 	: 	: 	: 	: 
THS_T,GHG,CRF_1A3B,UK	107449.94 	108273.38 	108476.38 	109936.57 	111273.24 	115432.25 	120630.94 	119490.12 	119518.93 	118822.73 	117786.03 	118170.21 	115822.74 	115995.36 	116843.79 	115996.72 	116824.75 	115465.08 	111392.33 	112385.09 	111760.06 	110459.44 	108995.5 	109756.99 	: 	: 	: 	: 	: 
THS_T,GHG,CRF_1A4,AT	9238.16 	9576.42 	10106.62 	11458.42 	11015.06 	11992.19 	11320.48 	13149.96 	13697.88 	14238.18 	14743.94 	14015.94 	14790.55 	13641.56 	14843.76 	14291.39 	14355.7 	15957.64 	14767.21 	13604.76 	14942.57 	15127.63 	15623.04 	14470.78 	: 	: 	: 	: 	: 
THS_T,GHG,CRF_1A4,BE	27045.39 	24765.8 	23741.33 	28941.78 	27138.7 	28334.19 	26455.62 	28704.87 	30019.24 	30758.55 	31662.92 	30971.59 	32095.31 	29784.15 	31283.01 	32320.72 	32013.24 	36354.27 	31055.21 	30432.86 	30851.09 	30704.06 	30867.76 	27970 	: 	: 	: 	: 	: 
THS_T,GHG,CRF_1A4,BG	2081.61 	2359.66 	2390.29 	2112.52 	1931.6 	2187.34 	2463.8 	2777.64 	2512.47 	2513.27 	2983.33 	2806.43 	2344.55 	2567.09 	3005.28 	3576.2 	3340.49 	4853.09 	4291.97 	5707.25 	6205.7 	5680.4 	5924.21 	8108.08 	6669.87 	6905.05 	: 	: 	: 
THS_T,GHG,CRF_1A4,CY	508.62 	593.95 	619.27 	568.63 	623.69 	597.88 	642.2 	670.52 	609.69 	701.27 	776.42 	750.09 	745.53 	745.87 	706.33 	699.07 	673.13 	658.03 	628.64 	598.22 	583.92 	591.16 	500.93 	441.95 	: 	: 	: 	: 	: 
THS_T,GHG,CRF_1A4,CZ	12991.03 	12428.76 	12350.52 	13533.39 	12344.64 	12594.28 	12149.31 	14329.29 	13652.06 	15917.42 	16374.4 	15026.35 	16151.73 	15957.95 	15633.65 	16181.21 	17628.71 	18310.38 	20611.81 	22234.17 	23383.17 	20406.44 	29087.95 	31187.34 	: 	: 	: 	: 	: 
THS_T,GHG,CRF_1A4,DE	150989.89 	135743.74 	133220.13 	153648.45 	143775.77 	156564.6 	130481.69 	167071.89 	158432.77 	160954.92 	171408.83 	179072.71 	192321.7 	171244.86 	177981.42 	194050.45 	202599.83 	216805.89 	191706.7 	188699.09 	199194.06 	190666.34 	207667.89 	207205.05 	: 	: 	: 	: 	: 
THS_T,GHG,CRF_1A4,DK	5235.92 	5374.3 	5690.68 	6536.22 	6356.33 	6483.25 	6547.69 	7165.76 	7510.97 	7523.94 	7822.84 	7737.31 	8035.99 	7797.97 	8261.92 	8425.02 	8675.15 	9492.56 	8891.73 	8684.21 	9350.97 	8596.13 	9448.33 	9196.2 	: 	: 	: 	: 	: 
THS_T,GHG,CRF_1A4,EE	671.98 	660.83 	659.06 	667.89 	634.78 	653.48 	632.14 	579.55 	633.96 	696.98 	675.3 	682.01 	601.06 	523.56 	520.54 	581.59 	664.53 	754.19 	664.99 	595.48 	892.87 	1095.21 	1910.37 	2038.29 	: 	: 	: 	: 	: 
THS_T,GHG,CRF_1A4,EL	5086.69 	9450.73 	11153.96 	9899.42 	11029.56 	12864.61 	13151.08 	14563.36 	14645.22 	14003.17 	14836.07 	12895.63 	12357.11 	11512.36 	10881.78 	11039.48 	10692.42 	10432.72 	8505.93 	8450.43 	8409.47 	8568.98 	8931.03 	8512.03 	: 	: 	: 	: 	: 
THS_T,GHG,CRF_1A4,ES	41506.76 	42118.53 	43505.7 	45591.81 	41775.75 	41591.29 	41657.09 	43998.9 	41879.26 	41142.24 	38699.23 	36866.35 	35840.86 	34987.97 	33283.03 	31519.75 	30748.67 	30607.53 	29510.97 	29823.48 	28761.83 	29573.83 	28888.1 	26304.36 	: 	: 	: 	: 	: 
THS_T,GHG,CRF_1A4,EU15	591510.1 	572384.51 	558290.98 	641408.28 	603626.96 	627513.46 	577466.43 	642447.27 	653812.8 	660366.7 	664374.99 	654468.23 	689974.02 	642704.27 	658200.68 	671807.02 	671258.77 	718605.87 	654313.25 	643517.27 	677938.11 	666848.51 	701849.77 	656991.52 	: 	: 	: 	: 	: 
THS_T,GHG,CRF_1A4,EU28	703899.33 	686960.87 	672562.13 	768792.77 	719639.26 	742225.65 	689215.9 	767818.91 	775882.56 	780637.16 	784234.25 	769381.25 	803459.49 	751890.51 	776437.54 	790153.37 	805849.9 	857545.91 	790896.18 	783705.68 	831926.26 	814952.35 	869182.19 	818673.36 	: 	: 	: 	: 	: 
THS_T,GHG,CRF_1A4,FI	4378.88 	4685.64 	4400.73 	5088.99 	4768.68 	4794.38 	5258.24 	5408.88 	5521.03 	5850.84 	5946.57 	6048.09 	6086.34 	5849.45 	6198.37 	6285.39 	6205.95 	6214.05 	6116.57 	6600.18 	7112.13 	7515.05 	7399.47 	7573.58 	: 	: 	: 	: 	: 
THS_T,GHG,CRF_1A4,FR	99296.01 	95437.89 	91706.59 	105233.86 	104015.68 	105256.83 	99225.9 	105844.7 	112988.35 	113940.44 	110660.12 	107616.09 	117109.55 	104113.2 	107406.65 	108427.5 	104532.36 	111411.91 	103953.88 	101247.27 	106649.67 	109532.39 	115153.42 	100372.53 	: 	: 	: 	: 	: 
THS_T,GHG,CRF_1A4,HR	2934.65 	3105.01 	3438.26 	3639.74 	3572.13 	3552.44 	3435.38 	3785.8 	4026.62 	3998.03 	4089.92 	3831.95 	3742.5 	3553.5 	3699.74 	3294.52 	3443.14 	3392.91 	2968.09 	2744.6 	2650.99 	2670.47 	3200.37 	3859.66 	: 	: 	: 	: 	: 
THS_T,GHG,CRF_1A4,HU	11827.94 	11946.61 	13775.94 	14419.84 	13459.57 	13671.18 	13490.79 	16382.88 	17950.06 	17431.92 	17540.95 	16153.28 	16205.81 	15448.79 	15851.22 	15136.82 	17035.27 	18133 	16937.51 	17687.61 	18763.91 	17703.44 	22706.02 	22128.68 	23353.16 	25134.46 	24942.34 	24047.32 	25766.87 
THS_T,GHG,CRF_1A4,IE	9025.16 	9112.64 	9503.46 	10948.17 	10660.11 	11164.84 	10290.83 	10493.98 	10798.75 	10263.58 	10314.19 	10045.06 	10189.24 	9849.21 	9694.77 	9893.74 	9434.85 	9727.31 	9719.9 	9892.63 	9768.02 	9803.78 	10693.37 	10585.87 	: 	: 	: 	: 	: 
THS_T,GHG,CRF_1A4,IS	587.84 	601.48 	620.04 	669.03 	771.5 	743.87 	803.54 	784.84 	889.29 	885.67 	876.47 	933.02 	883.34 	972.26 	1020.44 	1016.4 	1035.65 	1032.91 	971.39 	928.5 	948.06 	905.7 	852.65 	839.73 	: 	: 	: 	: 	: 
THS_T,GHG,CRF_1A4,IT	86373.92 	85583.14 	85973.53 	94379.12 	90858.82 	88741.07 	84489.83 	89424.31 	95319.33 	90592.26 	88829.02 	81867.08 	84516.03 	81584.64 	85948.06 	81043.53 	77994.2 	80539.67 	78702.44 	71750.36 	81084.59 	81368.98 	84888.65 	78974.35 	: 	: 	: 	: 	: 
THS_T,GHG,CRF_1A4,LT	1358.13 	1385.87 	1463.6 	1449.56 	1296.36 	1309.47 	1366.92 	1407.76 	1265.29 	1197.12 	1178.56 	1126.77 	1064.58 	1088.19 	1277.85 	1373.17 	1604.45 	1841.08 	1961.7 	2351.7 	2519.93 	2927.28 	6593.15 	5835.55 	: 	: 	: 	: 	: 
THS_T,GHG,CRF_1A4,LU	1707.91 	1662.64 	1530.83 	1766.94 	1682.36 	1698.23 	1643.08 	1722.07 	1743.79 	1811.32 	1754.18 	1706.29 	1769.11 	1724.3 	1525.49 	1589.82 	1518.65 	1562.8 	1410.35 	1398.26 	1456.16 	1473.6 	1599.07 	1331.04 	: 	: 	: 	: 	: 
THS_T,GHG,CRF_1A4,LV	1518.63 	1579.62 	1636.01 	1737.65 	1630.69 	1611.51 	1716.28 	1699.68 	1648.66 	1674.6 	1614.37 	1512.52 	1545.71 	1355.42 	1460.81 	1483.47 	1697.46 	1958.65 	1927.75 	2694.53 	3702.06 	4337.51 	6014.49 	5859.15 	: 	: 	: 	: 	: 
THS_T,GHG,CRF_1A4,MT	134.63 	141.01 	106.79 	125.62 	130.87 	118.01 	110.24 	101.08 	109.74 	107.45 	91.5 	91.13 	89.17 	105.82 	102.94 	97.95 	99.75 	108.24 	108.31 	101.87 	103.72 	103.3 	104.21 	96.6 	: 	: 	: 	: 	: 
THS_T,GHG,CRF_1A4,NL	40329.85 	38846.78 	37045.67 	45239.34 	39199.23 	38978.45 	35017.7 	37484.86 	37012.11 	39467.18 	39719.83 	38685.53 	39852.62 	37603.34 	36940.39 	39272.34 	40193.91 	47131.4 	41404.52 	39118.65 	41616.6 	38893.46 	41995.14 	37419.04 	: 	: 	: 	: 	: 
THS_T,GHG,CRF_1A4,PL	60476.04 	62590.42 	60850.28 	70287.49 	61011.97 	59847.43 	57225.42 	62220.16 	59601.96 	56619.61 	55656.63 	55166.6 	52084.76 	48987.99 	56608.31 	55148.96 	66138.2 	69556.3 	68186.62 	68524.09 	75525.1 	70388.93 	67515.43 	57219.96 	96623.45 	109186.27 	: 	: 	: 
THS_T,GHG,CRF_1A4,PT	4498.14 	4559.8 	4740.35 	5304.27 	5355.78 	5556.68 	5951.5 	6108.9 	7292.49 	7441.83 	7127.19 	7024.23 	6804.08 	6460 	6219.29 	5809.9 	5686.98 	5741.43 	5351.57 	5496.87 	5248.06 	5090.87 	4931.79 	4718.91 	: 	: 	: 	: 	: 
THS_T,GHG,CRF_1A4,RO	10546.31 	10931.48 	10372.19 	10372.75 	11390.08 	10184.16 	11087.03 	12939.74 	11245.84 	10912.11 	10116.29 	8540.57 	8454.16 	9155.56 	8921.61 	10445.14 	10901.16 	8417.14 	8303.07 	7226.37 	8822.14 	10296.16 	11132.83 	11426.74 	14674.02 	: 	: 	: 	: 
THS_T,GHG,CRF_1A4,SE	3084.82 	3224.31 	3452.34 	3886.64 	3741.82 	3947.35 	4389.44 	4756.43 	5389.92 	6400.01 	6664.11 	6901.96 	7367.57 	8182.49 	8321.32 	8802.59 	8857.27 	9596.55 	9511.97 	9960.64 	9905.75 	9931.34 	10535.52 	10792.43 	: 	: 	: 	: 	: 
THS_T,GHG,CRF_1A4,SI	1543.69 	1632.19 	1872.43 	2128.92 	2098.65 	2206.86 	1843.85 	2293.95 	2518.03 	2773.19 	2840.48 	2921.76 	3067.81 	2983.36 	3309.88 	3093.74 	3062.12 	2987.82 	2357.03 	2202.91 	2286.38 	1796.12 	2034.1 	1717.59 	1938.77 	1888.52 	2284.75 	2258.05 	: 
THS_T,GHG,CRF_1A4,SK	5795.97 	5220.95 	4736.51 	6340.49 	5887.27 	6178.15 	5586.11 	6183.58 	6295.38 	5727.49 	5921.1 	6303.56 	7388.11 	6713.14 	7138.69 	7234.51 	8302.72 	7969.21 	7635.43 	7519.62 	8548.25 	10107.43 	10608.36 	11762.24 	: 	: 	: 	: 	: 
THS_T,GHG,CRF_1A4,UK	103712.62 	102242.18 	92519.06 	113484.84 	102253.3 	109545.49 	101586.26 	106548.41 	111561.7 	115978.25 	114185.94 	113014.37 	120837.95 	118368.75 	119411.42 	119035.4 	117749.6 	127030.13 	113704.3 	118357.58 	123587.13 	120002.08 	123227.2 	111565.37 	: 	: 	: 	: 	: 
THS_T,GHG,CRF_1A5,AT	48.96 	48.38 	47.82 	47.26 	46.69 	46.17 	45.62 	45.06 	44.58 	44.04 	43.49 	42.93 	42.37 	41.8 	42.52 	43.37 	37.98 	39.85 	33.39 	42.56 	40.38 	34.53 	37.99 	35.87 	: 	: 	: 	: 	: 
THS_T,GHG,CRF_1A5,BE	81.9 	35.94 	46.18 	52.09 	60.46 	61.21 	72.95 	96.83 	97.99 	98.39 	98.52 	100.47 	101.52 	99.21 	99.52 	99.39 	102.54 	94.11 	110.18 	167.75 	167.26 	168.67 	168.9 	168.55 	: 	: 	: 	: 	: 
THS_T,GHG,CRF_1A5,BG	0 	0 	0 	0 	0 	0 	0 	0 	0 	3.26 	0 	12.6 	16.24 	12 	49.37 	21.9 	37.73 	81.96 	64.44 	52.8 	83.95 	63.87 	49.12 	29.79 	5249.77 	5115.39 	: 	: 	: 
THS_T,GHG,CRF_1A5,CY	21.18 	21.18 	24.38 	21.18 	21.18 	46.82 	24.38 	18.02 	22.99 	24.64 	26.98 	26.03 	26.84 	26.61 	25.55 	25.08 	24.03 	23.03 	22.13 	20.68 	20.33 	20.14 	16.98 	15.73 	: 	: 	: 	: 	: 
THS_T,GHG,CRF_1A5,CZ	309.43 	315.89 	387.35 	329.14 	364.46 	376.55 	346.58 	259.24 	273.47 	273.25 	244.67 	241.57 	161.32 	179.95 	166.74 	172.55 	0 	0 	0 	0 	0 	0 	0 	0 	: 	: 	: 	: 	: 
THS_T,GHG,CRF_1A5,DE	1044.24 	1007.09 	1220.49 	1316.37 	1362.07 	1337.04 	1318.64 	1584.29 	1741.02 	1699.76 	1982.44 	1963.5 	1927.88 	2350.94 	2622.19 	3070 	3060.87 	3168.9 	4045.7 	4854.23 	5271.11 	6582.94 	8667.2 	12132.64 	: 	: 	: 	: 	: 
THS_T,GHG,CRF_1A5,DK	241.97 	217.09 	295.55 	209.17 	263.27 	211.13 	279.93 	231.99 	378.79 	347.64 	195.06 	187.54 	191.38 	201.01 	269.31 	286.85 	249.21 	250.31 	322.88 	319.24 	300.36 	199.33 	343.13 	170.46 	: 	: 	: 	: 	: 
THS_T,GHG,CRF_1A5,EE	32.81 	21.87 	20.13 	41.54 	29.59 	10.95 	31.09 	32.11 	35.35 	28.19 	19.32 	14.94 	18.83 	17.18 	17.5 	17.51 	13.94 	16.56 	29.3 	11.15 	10.98 	34.73 	54.2 	44.23 	: 	: 	: 	: 	: 
THS_T,GHG,CRF_1A5,ES	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	: 	: 	: 	: 	: 
THS_T,GHG,CRF_1A5,EU15	5829.59 	5810.76 	6629.35 	7072.67 	7487.72 	7538.38 	8378.07 	8547.91 	8489.55 	8451.11 	8393.8 	7944.96 	7763.26 	8782.21 	9715.07 	10295.9 	10878.64 	11192.82 	12553.1 	13462.71 	13922.24 	15258.54 	17529.85 	21575.85 	: 	: 	: 	: 	: 
THS_T,GHG,CRF_1A5,EU28	6718.53 	6839.77 	7716.15 	7860.74 	8305.94 	8911.47 	9897.08 	9563.15 	9825.99 	10249.94 	9234.02 	8666.41 	8558.09 	9408.63 	10257.82 	11434.75 	12020.33 	11840.17 	13473.61 	14201.57 	14623.68 	16689.73 	19367.02 	23353.48 	: 	: 	: 	: 	: 
THS_T,GHG,CRF_1A5,FI	1032.22 	1159.37 	1152.66 	1299.82 	1219.18 	1278.75 	1283.57 	1407.49 	1408.57 	1324.35 	1460.81 	1418.98 	1438.65 	1324.83 	1256.12 	1395.27 	1286.61 	1343.26 	1298.49 	1204.51 	953.88 	1050.83 	1012.78 	1138.98 	: 	: 	: 	: 	: 
THS_T,GHG,CRF_1A5,FR	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	: 	: 	: 	: 	: 
THS_T,GHG,CRF_1A5,HR	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	: 	: 	: 	: 	: 
THS_T,GHG,CRF_1A5,HU	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
THS_T,GHG,CRF_1A5,IE	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	: 	: 	: 	: 	: 
THS_T,GHG,CRF_1A5,IS	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	: 	: 	: 	: 	: 
THS_T,GHG,CRF_1A5,IT	625.67 	362.64 	545.18 	692.03 	940.84 	819.81 	991.45 	1084.49 	1322.62 	1207.63 	723.4 	336.14 	379.54 	880.38 	1203.24 	1130.83 	1335.97 	1283.61 	1564.54 	1590.15 	1579.94 	1396.55 	1305.38 	1141.77 	: 	: 	: 	: 	: 
THS_T,GHG,CRF_1A5,LT	17.41 	9.03 	12.89 	16.03 	11.36 	12.38 	15.95 	12.17 	12.53 	9.4 	3.5 	1.09 	0.73 	3.5 	1.82 	1.53 	1.24 	1.09 	0.87 	0.73 	0.58 	0.51 	0.44 	0.36 	: 	: 	: 	: 	: 
THS_T,GHG,CRF_1A5,LU	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	3.14 	13.4 	24.1 	12.08 	47.47 	36.75 	24.63 	20.13 	11.51 	24 	25.76 	29.27 	29.27 	29.26 	: 	: 	: 	: 	: 
THS_T,GHG,CRF_1A5,LV	6.51 	7.4 	7.29 	7.95 	5.39 	3.44 	2.87 	7.59 	7.7 	9.73 	6.22 	6.95 	0.17 	0.14 	0.15 	0.19 	0.1 	0.19 	0 	0 	0 	0 	0 	0 	: 	: 	: 	: 	: 
THS_T,GHG,CRF_1A5,NL	237.62 	221.94 	283.24 	275.18 	259.33 	263.45 	277.96 	284.1 	330.37 	324.01 	336.48 	404.54 	337.42 	432.04 	498.24 	423.92 	419.94 	390.15 	446.33 	390.18 	430.94 	443.11 	429.81 	454.79 	: 	: 	: 	: 	: 
THS_T,GHG,CRF_1A5,PL	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	: 	: 	: 
THS_T,GHG,CRF_1A5,PT	58.66 	48.73 	77.56 	86.25 	86.02 	85.66 	73.25 	75.99 	73.18 	40.68 	53.46 	67.07 	95.55 	95.55 	80.45 	105.2 	100.91 	105.04 	82 	85.3 	79.18 	86.43 	113.68 	104.72 	: 	: 	: 	: 	: 
THS_T,GHG,CRF_1A5,RO	443.81 	583.4 	563.29 	313.71 	314.56 	862.82 	1006.43 	567.83 	902.57 	1358.56 	434.59 	326.58 	437.31 	251.67 	122.75 	711.53 	867.84 	304.61 	582.01 	454.38 	325.84 	1006.07 	1352.44 	1240.92 	2481.12 	: 	: 	: 	: 
THS_T,GHG,CRF_1A5,SE	151.06 	166.09 	186.3 	176.15 	244.24 	154.33 	251.82 	245.19 	226.5 	282.81 	304.42 	324.2 	274.96 	400.34 	416.28 	479.55 	594.88 	656.11 	714.66 	786.94 	892.81 	1141.3 	1088.67 	863.02 	: 	: 	: 	: 	: 
